epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,7434.73,1.01513,0.63572,1.0455,0.54074,0.23583,0.21689,0.11258,2.00143,1.85718,1.44107,0.003895,0.003895,0.003895
187,7474.63,1.01116,0.64113,1.04718,0.57314,0.22246,0.23392,0.12642,1.92421,1.8012,1.41056,0.003862,0.003862,0.003862
188,7514.77,1.01159,0.63845,1.04257,0.5107,0.2407,0.22305,0.1205,1.94481,1.92614,1.42923,0.003829,0.003829,0.003829
189,7554.76,0.99718,0.6361,1.05098,0.67132,0.22401,0.21856,0.12378,1.92121,1.93381,1.42863,0.003796,0.003796,0.003796
190,7594.95,1.01105,0.61914,1.04907,0.65914,0.23962,0.2172,0.11981,1.93082,1.93263,1.43973,0.003763,0.003763,0.003763
191,7635.03,0.98865,0.62052,1.03216,0.66187,0.22621,0.20485,0.1156,1.91929,1.8777,1.41082,0.00373,0.00373,0.00373
192,7674.86,1.0138,0.63394,1.05289,0.66842,0.21711,0.21539,0.11975,1.9495,1.89731,1.43131,0.003697,0.003697,0.003697
193,7715.03,0.98892,0.63498,1.03092,0.67212,0.20101,0.20735,0.11316,1.9739,1.9906,1.45572,0.003664,0.003664,0.003664
194,7754.92,1.00264,0.64,1.04382,0.67167,0.2369,0.22177,0.12153,1.91944,1.93985,1.42747,0.003631,0.003631,0.003631
195,7795.04,1.00643,0.62483,1.04777,0.65379,0.23365,0.21158,0.11656,1.96478,1.95363,1.44781,0.003598,0.003598,0.003598
196,7835.06,0.97738,0.62358,1.03258,0.65793,0.23102,0.21174,0.11859,1.92682,1.87107,1.41845,0.003565,0.003565,0.003565
197,7875.44,0.97435,0.62171,1.0329,0.67786,0.23307,0.22672,0.12692,1.91754,1.87364,1.42418,0.003532,0.003532,0.003532
198,7915.72,0.99545,0.62145,1.04518,0.60256,0.22797,0.21487,0.11989,1.94748,1.88828,1.45044,0.003499,0.003499,0.003499
199,7955.9,0.99535,0.62758,1.03775,0.53603,0.24237,0.23469,0.13027,1.8764,1.78777,1.43325,0.003466,0.003466,0.003466
200,7995.99,0.97978,0.61171,1.0275,0.68053,0.2391,0.22218,0.12493,1.87847,1.80996,1.40655,0.003433,0.003433,0.003433
201,8036.11,0.97962,0.61844,1.03885,0.71504,0.23611,0.22718,0.12889,1.88436,1.86837,1.40679,0.0034,0.0034,0.0034
202,8076.22,0.98425,0.62487,1.0401,0.69161,0.22532,0.23248,0.12586,1.91456,1.91376,1.41387,0.003367,0.003367,0.003367
203,8116.23,0.98518,0.62022,1.03301,0.69931,0.24601,0.23146,0.12926,1.88631,1.86239,1.4153,0.003334,0.003334,0.003334
204,8156.12,0.98298,0.62374,1.03943,0.67343,0.22246,0.22179,0.12197,1.92629,1.97089,1.43524,0.003301,0.003301,0.003301
205,8196.56,0.98831,0.62568,1.04295,0.67331,0.23286,0.2261,0.12466,1.91499,1.90488,1.42922,0.003268,0.003268,0.003268
206,8237.31,0.98662,0.61536,1.04056,0.81173,0.23905,0.22823,0.12916,1.88688,1.92401,1.41548,0.003235,0.003235,0.003235
207,8277.56,0.966,0.599,1.01842,0.67539,0.24089,0.23284,0.12779,1.91171,1.90785,1.41315,0.003202,0.003202,0.003202
208,8317.53,0.96288,0.59729,1.03175,0.69182,0.22266,0.22445,0.12556,1.91303,1.88888,1.41239,0.003169,0.003169,0.003169
209,8357.64,0.95479,0.60027,1.01967,0.65911,0.24453,0.22326,0.11946,1.96148,1.92321,1.44161,0.003136,0.003136,0.003136
210,8397.53,0.96426,0.62237,1.03163,0.67105,0.22441,0.21587,0.11713,1.9895,2.02959,1.47946,0.003103,0.003103,0.003103
211,8437.6,0.97241,0.60556,1.02068,0.67178,0.22628,0.22165,0.11764,1.97862,1.99676,1.45588,0.00307,0.00307,0.00307
212,8477.54,0.9594,0.60683,1.02375,0.66318,0.23678,0.22047,0.1191,1.95287,1.96122,1.44712,0.003037,0.003037,0.003037
213,8517.68,0.96622,0.59947,1.02598,0.68676,0.23438,0.22782,0.12353,1.90171,1.8858,1.41063,0.003004,0.003004,0.003004
214,8558.11,0.96828,0.61365,1.02571,0.69877,0.22739,0.22447,0.12205,1.97405,1.90922,1.45044,0.002971,0.002971,0.002971
